BMA,1002802.05,<Pricable.Portfolio object at 0x7fe6cd2f8240>,-289.982279609,-381.119567486
BLUE,1006048.0,<Pricable.Portfolio object at 0x7fe6cd53def0>,nan,nan
BMRA,nan,<Pricable.Portfolio object at 0x7fe698836860>,-2266.84293186,-2979.27928187
BMRC,nan,<Pricable.Portfolio object at 0x7fe6cd2f88d0>,-103.638899704,-136.211125325
BNCL,999061.33,<Pricable.Portfolio object at 0x7fe6cd2f89e8>,nan,nan
BMY,1002100.65,<Pricable.Portfolio object at 0x7fe6974eeb38>,nan,nan
BMRN,1005191.0,<Pricable.Portfolio object at 0x7fe6cd2f8b70>,nan,nan
BMTC,nan,<Pricable.Portfolio object at 0x7fe697878a20>,-89.6458801779,-117.820299662
BNCN,nan,<Pricable.Portfolio object at 0x7fe697d9ec18>,nan,nan
BNJ,1000134.72,<Pricable.Portfolio object at 0x7fe69816a1d0>,nan,nan
BNSO,nan,<Pricable.Portfolio object at 0x7fe6e422d5f8>,13.0788156568,17.1893005775
BOBE,999920.15,<Pricable.Portfolio object at 0x7fe69816a780>,-179.789629124,-236.294941134
BOCH,nan,<Pricable.Portfolio object at 0x7fe6e422d748>,-15.9853034085,-21.0092559084
BPL,995883.94,<Pricable.Portfolio object at 0x7fe6ce514da0>,nan,nan
BPOP,996819.53,<Pricable.Portfolio object at 0x7fe6ce514c18>,-95.4335147991,-125.426905165
BPFH,997452.35,<Pricable.Portfolio object at 0x7fe6e422d320>,-38.2951575568,-50.3307785033
BPK,998890.16,<Pricable.Portfolio object at 0x7fe6ce514f28>,12.2408367772,16.0879569071
BRO,999063.79,<Pricable.Portfolio object at 0x7fe6ce5144a8>,nan,nan
BREW,999258.0,<Pricable.Portfolio object at 0x7fe6ce5147f0>,69.4225903277,91.2411187164
BOH,999534.15,<Pricable.Portfolio object at 0x7fe6e422d550>,-117.3988815,-154.295672829
BRKS,999625.41,<Pricable.Portfolio object at 0x7fe6ce514710>,-40.8707113936,-53.7157921172
BRKL,999637.37,<Pricable.Portfolio object at 0x7fe6ce5145f8>,-19.5934438712,-25.7513833736
BOI,999893.0,<Pricable.Portfolio object at 0x7fe6e422d1d0>,-12.3891225731,-16.2828468104
BRKR,999899.5,<Pricable.Portfolio object at 0x7fe6ce514588>,-74.2081933655,-97.5307684233
BPFHP,999946.11,<Pricable.Portfolio object at 0x7fe6e428afd0>,-40.1523873819,-52.7717091305
BRG,999961.69,<Pricable.Portfolio object at 0x7fe6ce514748>,nan,nan
BOKFL,1000000,<Pricable.Portfolio object at 0x7fe6cc03e710>,-0.0,-0.0
BOLD,1000000,<Pricable.Portfolio object at 0x7fe6e422d240>,-0.0,-0.0
BOE,1000027.86,<Pricable.Portfolio object at 0x7fe6e422d7b8>,16.9533988157,22.2816098721
BOFI,nan,<Pricable.Portfolio object at 0x7fe697d9e048>,88.5940651071,116.437914141
BOFIL,1000000,<Pricable.Portfolio object at 0x7fe6e422d518>,-0.0,-0.0
BOJA,1000000,<Pricable.Portfolio object at 0x7fe6e422d4e0>,-0.0,-0.0
BOTZ,1000000,<Pricable.Portfolio object at 0x7fe697932160>,-0.0,-0.0
BOX,1000000,<Pricable.Portfolio object at 0x7fe6e428ac18>,-0.0,-0.0
BPMC,1000000,<Pricable.Portfolio object at 0x7fe6ce514d30>,-0.0,-0.0
BPMX,1000000,<Pricable.Portfolio object at 0x7fe6e428aef0>,-0.0,-0.0
BRCD,1000089.01,<Pricable.Portfolio object at 0x7fe6ce514a58>,-37.2344306856,-48.9366803297
BPT,1000115.09,<Pricable.Portfolio object at 0x7fe6ce514c88>,nan,nan
BOKF,1000132.3,<Pricable.Portfolio object at 0x7fe6e422d7f0>,-116.851320728,-153.576021529
BOOM,1000156.18,<Pricable.Portfolio object at 0x7fe6979326d8>,-63.736033523,-83.7673583445
BORN,1000157.0,<Pricable.Portfolio object at 0x7fe6e422d3c8>,nan,nan
BOOT,1000245.0,<Pricable.Portfolio object at 0x7fe697932198>,34.2943806978,45.0726146314
BPI,1000355.0,<Pricable.Portfolio object at 0x7fe6ce514ef0>,55.5617948946,73.02407329
BONT,1003909.37,<Pricable.Portfolio object at 0x7fe6979326a0>,nan,nan
BOSC,nan,<Pricable.Portfolio object at 0x7fe697932080>,nan,nan
BOTJ,nan,<Pricable.Portfolio object at 0x7fe6e428ac50>,nan,nan
BOXC,nan,<Pricable.Portfolio object at 0x7fe6e428ab38>,nan,nan
BP,1000462.71,<Pricable.Portfolio object at 0x7fe697932320>,nan,nan
BPFHW,nan,<Pricable.Portfolio object at 0x7fe6e428aeb8>,50.5320549855,66.413557981
BPOPM,nan,<Pricable.Portfolio object at 0x7fe6ce514be0>,45.022088511,59.1718877574
BPOPN,nan,<Pricable.Portfolio object at 0x7fe6ce514cf8>,-36.6833245255,-48.2123693763
BPTH,nan,<Pricable.Portfolio object at 0x7fe6ce514b00>,-21.2702306108,-27.9551602313
BPY,1000057.21,<Pricable.Portfolio object at 0x7fe6ce514ac8>,-35.3121511998,-46.4102558626
BQH,nan,<Pricable.Portfolio object at 0x7fe6ce5149b0>,nan,nan
BRC,1000487.92,<Pricable.Portfolio object at 0x7fe6ce5148d0>,nan,nan
BR,1001933.07,<Pricable.Portfolio object at 0x7fe6ce514940>,-91.6472680726,-120.450695181
BRFS,nan,<Pricable.Portfolio object at 0x7fe6ce514b38>,-79.3980863426,-104.351770622
BRID,nan,<Pricable.Portfolio object at 0x7fe6ce514828>,-33.8978870468,-44.55150869
BRN,nan,<Pricable.Portfolio object at 0x7fe6ce514630>,-14.5370132444,-19.1057888355
BUSE,996173.84,<Pricable.Portfolio object at 0x7fe6cca87358>,-48.0793474779,-63.1899995424
BSFT,997609.0,<Pricable.Portfolio object at 0x7fe6ce5140b8>,149.874117472,196.977411534
BSX,998312.0,<Pricable.Portfolio object at 0x7fe6cca87ac8>,-39.532126571,-51.9565092076
BTE,998507.44,<Pricable.Portfolio object at 0x7fe6cca87a20>,-82.00123527,-107.773052069
BVN,998843.79,<Pricable.Portfolio object at 0x7fe6cca875f8>,-55.0245604776,-72.3179937706
BVX,999373.0,<Pricable.Portfolio object at 0x7fe6cca87208>,nan,nan
BSL,999429.16,<Pricable.Portfolio object at 0x7fe6cca87e80>,nan,nan
BT,999502.68,<Pricable.Portfolio object at 0x7fe6cca87f28>,nan,nan
BTO,999574.65,<Pricable.Portfolio object at 0x7fe6cca877b8>,-37.4274175552,-49.1903202154
BSPM,999706.0,<Pricable.Portfolio object at 0x7fe6cca87cf8>,nan,nan
BUI,999826.27,<Pricable.Portfolio object at 0x7fe6cca87550>,nan,nan
BTT,999855.09,<Pricable.Portfolio object at 0x7fe6cca876d8>,nan,nan
BRX,999878.78,<Pricable.Portfolio object at 0x7fe6ce5142b0>,nan,nan
BSBR,999949.93,<Pricable.Portfolio object at 0x7fe6ce5141d0>,-18.0471752422,-23.719144604
BSM,1000000,<Pricable.Portfolio object at 0x7fe6ce514390>,-0.0,-0.0
BTEC,1000000,<Pricable.Portfolio object at 0x7fe6cca87940>,-0.0,-0.0
BUFF,1000000,<Pricable.Portfolio object at 0x7fe6cca874e0>,-0.0,-0.0
BVXV,1000000,<Pricable.Portfolio object at 0x7fe6cca87470>,-0.0,-0.0
BW,1000000,<Pricable.Portfolio object at 0x7fe6cca87240>,-0.0,-0.0
BTZ,1000065.37,<Pricable.Portfolio object at 0x7fe6cca87668>,8.7120567876,11.450131778
BST,1000105.11,<Pricable.Portfolio object at 0x7fe6cca87be0>,nan,nan
BSE,1000110.11,<Pricable.Portfolio object at 0x7fe6ce514320>,nan,nan
BSD,1000163.78,<Pricable.Portfolio object at 0x7fe6ce514160>,10.1924458901,13.395786027
BSMX,1000169.96,<Pricable.Portfolio object at 0x7fe6cca87e10>,nan,nan
BSET,1000223.06,<Pricable.Portfolio object at 0x7fe6ce514198>,-80.5628737159,-105.882634027
BRSS,1000360.35,<Pricable.Portfolio object at 0x7fe6ce5145c0>,-40.7495299528,-53.5565250808
BSAC,1000625.5,<Pricable.Portfolio object at 0x7fe6ce514278>,-45.575947916,-59.899817261
BRS,1001182.05,<Pricable.Portfolio object at 0x7fe6ce5146d8>,-205.743769378,-270.406096896
BRT,nan,<Pricable.Portfolio object at 0x7fe6ce5142e8>,nan,nan
BSF,nan,<Pricable.Portfolio object at 0x7fe6ce514080>,nan,nan
BSQR,nan,<Pricable.Portfolio object at 0x7fe6cca87d30>,nan,nan
BSRR,nan,<Pricable.Portfolio object at 0x7fe6cca87cc0>,-53.8905251032,-70.8275472785
BSTC,nan,<Pricable.Portfolio object at 0x7fe6cca87ba8>,nan,nan
BV,1000257.0,<Pricable.Portfolio object at 0x7fe6cca874a8>,nan,nan
BWG,1000294.26,<Pricable.Portfolio object at 0x7fe6cca87128>,-19.6047846082,-25.7662883422
BTA,1000400.78,<Pricable.Portfolio object at 0x7fe6cca87b38>,nan,nan
BSTG,1000615.0,<Pricable.Portfolio object at 0x7fe6cca87eb8>,nan,nan
BTG,nan,<Pricable.Portfolio object at 0x7fe6cca878d0>,-11.5055776953,-15.1216163996
BTI,1004438.12,<Pricable.Portfolio object at 0x7fe6cca87828>,-202.391831615,-266.00069298
BTN,nan,<Pricable.Portfolio object at 0x7fe6cca879e8>,18.1044061821,23.7943624107
BTX,nan,<Pricable.Portfolio object at 0x7fe6cca87908>,nan,nan
BUD,1000570.29,<Pricable.Portfolio object at 0x7fe6cc03eda0>,nan,nan
BUR,nan,<Pricable.Portfolio object at 0x7fe6cca87710>,-21.5054696815,-28.2643315814
BWA,1000341.38,<Pricable.Portfolio object at 0x7fe6cca872e8>,-162.562909428,-213.654109534
BURL,1000816.0,<Pricable.Portfolio object at 0x7fe6cca87748>,nan,nan
BVSN,nan,<Pricable.Portfolio object at 0x7fe6cca872b0>,-34.3418679728,-45.1350264785
BWEN,nan,<Pricable.Portfolio object at 0x7fe6cca870b8>,nan,nan
BWFG,nan,<Pricable.Portfolio object at 0x7fe6cca87048>,nan,nan
BWINA,nan,<Pricable.Portfolio object at 0x7fe6e428acf8>,56.2954478831,73.9883029321
C,976094.59,<Pricable.Portfolio object at 0x7fe6ccbfe668>,-133.684500066,-175.699628658
BZH,987479.91,<Pricable.Portfolio object at 0x7fe6ccbfe748>,-82.7819103598,-108.799082187
CAA,989096.37,<Pricable.Portfolio object at 0x7fe6ccbfe7b8>,-112.950656412,-148.449434142
BWLD,989765.0,<Pricable.Portfolio object at 0x7fe6ccbfeda0>,nan,nan
CACB,991341.72,<Pricable.Portfolio object at 0x7fe6ccbfe4a8>,-19.3073048152,-25.3753149
CAJ,997112.52,<Pricable.Portfolio object at 0x7fe6cca87080>,nan,nan
BXP,997202.83,<Pricable.Portfolio object at 0x7fe6ccbfea20>,nan,nan
BWINB,997346.14,<Pricable.Portfolio object at 0x7fe6ce5140f0>,nan,nan
CAKE,997655.11,<Pricable.Portfolio object at 0x7fe6cd913e10>,-114.320370218,-150.249629429
CAI,998006.0,<Pricable.Portfolio object at 0x7fe6cd913f98>,-84.7446746765,-111.378715289
BYD,999012.83,<Pricable.Portfolio object at 0x7fe6ccbfe8d0>,-68.1577881143,-89.5788072359
CAC,999054.06,<Pricable.Portfolio object at 0x7fe6ccbfe4e0>,-73.2735754099,-96.3024133959
BXS,999108.77,<Pricable.Portfolio object at 0x7fe6ccbfec50>,-63.8392279654,-83.902985326
CALX,999123.0,<Pricable.Portfolio object at 0x7fe6cd913ac8>,-52.8952171985,-69.519428318
BWXT,999147.6,<Pricable.Portfolio object at 0x7fe6ccbfefd0>,-61.4775572119,-80.7990751927
BYM,999994.73,<Pricable.Portfolio object at 0x7fe6ccbfe828>,nan,nan
BZUN,1000000,<Pricable.Portfolio object at 0x7fe6ccbfe908>,-0.0,-0.0
CABO,1000000,<Pricable.Portfolio object at 0x7fe6ccbfe630>,-0.0,-0.0
CAFD,1000000,<Pricable.Portfolio object at 0x7fe6ccbfe2b0>,-0.0,-0.0
BXMX,1000150.85,<Pricable.Portfolio object at 0x7fe6ccbfeac8>,nan,nan
CACQ,1000218.0,<Pricable.Portfolio object at 0x7fe6ccbfe780>,-47.6483990658,-62.6236102007
BX,1000218.68,<Pricable.Portfolio object at 0x7fe6ccbfedd8>,nan,nan
CAE,1000278.1,<Pricable.Portfolio object at 0x7fe6ccbfe1d0>,-28.1826780401,-37.0400911384
BWP,1000379.11,<Pricable.Portfolio object at 0x7fe6ccbfed30>,nan,nan
CALD,1000478.0,<Pricable.Portfolio object at 0x7fe6cd913cf8>,-97.9416890488,-128.72336275
CALI,1000692.01,<Pricable.Portfolio object at 0x7fe6cd913eb8>,15.0117915091,19.7297831263
CAF,1000806.68,<Pricable.Portfolio object at 0x7fe6ccbfe128>,-50.6850755368,-66.6146707056
CAMP,1000832.0,<Pricable.Portfolio object at 0x7fe6cd913ba8>,129.757476794,170.538398072
CALA,1000990.0,<Pricable.Portfolio object at 0x7fe6cd913da0>,nan,nan
CALM,1001207.41,<Pricable.Portfolio object at 0x7fe6cd913b00>,nan,nan
CAG,1001663.04,<Pricable.Portfolio object at 0x7fe6ccbfe048>,nan,nan
BXC,1001900.07,<Pricable.Portfolio object at 0x7fe6ccbfebe0>,-69.8240744655,-91.7687835833
BXE,nan,<Pricable.Portfolio object at 0x7fe6ccbfeeb8>,-22.4131471874,-29.4572791606
CAB,1000581.0,<Pricable.Portfolio object at 0x7fe6ccbfe470>,-193.543466588,-254.371413231
CAAS,1000790.13,<Pricable.Portfolio object at 0x7fe6ccbfe550>,-36.0527757698,-47.3836481546
BXMT,1003108.42,<Pricable.Portfolio object at 0x7fe6ccbfeb00>,nan,nan
BYBK,nan,<Pricable.Portfolio object at 0x7fe6ccbfec18>,-16.6851690176,-21.9290792803
BYFC,nan,<Pricable.Portfolio object at 0x7fe6ccbfe898>,-15.0759236481,-19.8140710804
BZM,nan,<Pricable.Portfolio object at 0x7fe6ccbfe6d8>,nan,nan
CA,1000790.8,<Pricable.Portfolio object at 0x7fe6ccbfe978>,nan,nan
CACC,nan,<Pricable.Portfolio object at 0x7fe6ccbfe390>,-412.337731292,-541.929589698
CACI,1000997.0,<Pricable.Portfolio object at 0x7fe6ccbfe3c8>,nan,nan
CADC,nan,<Pricable.Portfolio object at 0x7fe6ccbfe400>,nan,nan
CAL,1001278.76,<Pricable.Portfolio object at 0x7fe6cd913dd8>,-128.297213725,-168.619195182
CAH,1001424.9,<Pricable.Portfolio object at 0x7fe6cca871d0>,nan,nan
CALL,nan,<Pricable.Portfolio object at 0x7fe6cd913d68>,-56.6406255044,-74.4419649486
CAMT,nan,<Pricable.Portfolio object at 0x7fe6cd913978>,nan,nan
CANF,nan,<Pricable.Portfolio object at 0x7fe6cd9139e8>,nan,nan
CATO,996030.66,<Pricable.Portfolio object at 0x7fe6ccbfe080>,nan,nan
CBI,997988.67,<Pricable.Portfolio object at 0x7fe6ccf66a58>,-179.347001742,-235.713202289
CBIO,998195.0,<Pricable.Portfolio object at 0x7fe6ccf66860>,nan,nan
CAPL,998252.91,<Pricable.Portfolio object at 0x7fe6cd913940>,nan,nan
CATM,998286.0,<Pricable.Portfolio object at 0x7fe6ccf66f28>,nan,nan
CBG,998688.34,<Pricable.Portfolio object at 0x7fe6ccf66978>,nan,nan
CAPN,1000218.0,<Pricable.Portfolio object at 0x7fe6cd913a20>,nan,nan
CAPNW,nan,<Pricable.Portfolio object at 0x7fe6cd913828>,-2.97655646811,-3.9120456438
CAPR,nan,<Pricable.Portfolio object at 0x7fe6cd913748>,nan,nan
CAVM,998500.0,<Pricable.Portfolio object at 0x7fe6ccf66e48>,302.984816011,398.208615329
CATY,999391.69,<Pricable.Portfolio object at 0x7fe6ccf66eb8>,-71.1551837354,-93.5182414808
CBB,999485.0,<Pricable.Portfolio object at 0x7fe6ccf66b70>,-70.6525764959,-92.8576719661
CASC,999532.97,<Pricable.Portfolio object at 0x7fe6cd913358>,-16.1138254083,-21.1781705366
CARB,999765.0,<Pricable.Portfolio object at 0x7fe6cd9135c0>,85.0993562676,111.844868237
CBD,999817.94,<Pricable.Portfolio object at 0x7fe6ccf66b00>,-134.277205451,-176.478612878
CBK,999877.32,<Pricable.Portfolio object at 0x7fe6ccf667f0>,-48.6567564053,-63.948879847
CAPX,1000000,<Pricable.Portfolio object at 0x7fe6cd913710>,-0.0,-0.0
CATB,1000000,<Pricable.Portfolio object at 0x7fe6cd913048>,-0.0,-0.0
CATH,1000000,<Pricable.Portfolio object at 0x7fe6ccbfe160>,-0.0,-0.0
CARA,1000378.0,<Pricable.Portfolio object at 0x7fe6cd913860>,nan,nan
CBF,1000439.24,<Pricable.Portfolio object at 0x7fe6ccf66a90>,-63.533789615,-83.5015520655
CASY,1000741.29,<Pricable.Portfolio object at 0x7fe6cd9130b8>,-240.693465482,-316.339983205
CBOE,1001086.78,<Pricable.Portfolio object at 0x7fe6ccf66550>,nan,nan
CAR,1002897.91,<Pricable.Portfolio object at 0x7fe6cd9136d8>,-282.09768471,-370.756957048
CARO,nan,<Pricable.Portfolio object at 0x7fe6cd913668>,-60.1867986986,-79.1026497181
CART,nan,<Pricable.Portfolio object at 0x7fe6cd9134e0>,nan,nan
CARV,nan,<Pricable.Portfolio object at 0x7fe6cd913518>,nan,nan
CARZ,nan,<Pricable.Portfolio object at 0x7fe6cd913470>,-65.9051600331,-86.6182103292
CAS,1000698.01,<Pricable.Portfolio object at 0x7fe6cd913390>,-40.6247168169,-53.3924849594
CASH,nan,<Pricable.Portfolio object at 0x7fe6cd913400>,nan,nan
CASI,nan,<Pricable.Portfolio object at 0x7fe6cd913b70>,-7.89546995983,-10.3769033758
CASM,nan,<Pricable.Portfolio object at 0x7fe6cd913208>,10.5570622557,13.8749961075
CASS,nan,<Pricable.Portfolio object at 0x7fe6cd913198>,nan,nan
CBL,1000462.83,<Pricable.Portfolio object at 0x7fe6ccf66898>,-45.3812202236,-59.6438894367
CAT,1004883.97,<Pricable.Portfolio object at 0x7fe6cd9130f0>,-209.171164777,-274.910673706
CAW,nan,<Pricable.Portfolio object at 0x7fe6ccf66d68>,nan,nan
CB,1001057.3,<Pricable.Portfolio object at 0x7fe6ccf66fd0>,-160.924770524,-211.501126975
CBAK,nan,<Pricable.Portfolio object at 0x7fe6ccf66e10>,nan,nan
CBAN,nan,<Pricable.Portfolio object at 0x7fe6ccf66cc0>,-31.0519677046,-40.8111575546
CBAY,nan,<Pricable.Portfolio object at 0x7fe6ccf66c88>,-95.0622099965,-124.938904567
CBFV,nan,<Pricable.Portfolio object at 0x7fe6ccf669b0>,nan,nan
CBLI,nan,<Pricable.Portfolio object at 0x7fe6ccf66780>,nan,nan
CBMG,1000813.0,<Pricable.Portfolio object at 0x7fe6ccf667b8>,-166.750509936,-219.157813059
CBM,1000976.45,<Pricable.Portfolio object at 0x7fe6ccf66668>,nan,nan
CBMX,nan,<Pricable.Portfolio object at 0x7fe6ccf66588>,-144.790844683,-190.296538726
CBMXW,nan,<Pricable.Portfolio object at 0x7fe6ccf665f8>,nan,nan
CBNK,nan,<Pricable.Portfolio object at 0x7fe6ccf664a8>,nan,nan
CBPO,nan,<Pricable.Portfolio object at 0x7fe6ccf66710>,-380.761457469,-500.429344102
CCI,995023.29,<Pricable.Portfolio object at 0x7fe6e41c5b38>,nan,nan
CCBG,995339.32,<Pricable.Portfolio object at 0x7fe6ccf660b8>,-47.6552613268,-62.6326291723
CDE,996955.0,<Pricable.Portfolio object at 0x7fe6e41c5128>,-39.1264071124,-51.4232779192
CBSH,997868.25,<Pricable.Portfolio object at 0x7fe6ccbfe278>,-82.8757790299,-108.922452439
CCL,998408.24,<Pricable.Portfolio object at 0x7fe6e41c5ba8>,nan,nan
CBU,998453.65,<Pricable.Portfolio object at 0x7fe6ccf660f0>,-87.0919929609,-114.463762177
CCE,998699.3,<Pricable.Portfolio object at 0x7fe6e41c5e10>,nan,nan
CCC,998798.85,<Pricable.Portfolio object at 0x7fe6e41c5da0>,-60.1384553569,-79.0391127547
CCU,999314.65,<Pricable.Portfolio object at 0x7fe6e41c54a8>,-42.9775768177,-56.4848152462
CCRN,999429.0,<Pricable.Portfolio object at 0x7fe6e41c5518>,-79.258995204,-104.168965125
CBSHP,999878.36,<Pricable.Portfolio object at 0x7fe6ccf66128>,nan,nan
CCO,999920.63,<Pricable.Portfolio object at 0x7fe6e41c57b8>,nan,nan
CDC,999947.67,<Pricable.Portfolio object at 0x7fe6e41c5470>,nan,nan
CBZ,999974.0,<Pricable.Portfolio object at 0x7fe6e41c5e80>,-23.98260354,-31.519993224
CDK,999981.56,<Pricable.Portfolio object at 0x7fe6e41c51d0>,112.307158626,147.603694194
CBYL,1000000,<Pricable.Portfolio object at 0x7fe6cd913160>,-0.0,-0.0
CC,1000000,<Pricable.Portfolio object at 0x7fe6e41c5dd8>,-0.0,-0.0
CCD,1000000,<Pricable.Portfolio object at 0x7fe6e41c5be0>,-0.0,-0.0
CCN,1000000,<Pricable.Portfolio object at 0x7fe6e41c5710>,-0.0,-0.0
CCP,1000000,<Pricable.Portfolio object at 0x7fe6e41c56a0>,-0.0,-0.0
CCRC,1000000,<Pricable.Portfolio object at 0x7fe6ccf663c8>,-0.0,-0.0
CDL,1000000,<Pricable.Portfolio object at 0x7fe6ccf66080>,-0.0,-0.0
CCM,1000040.47,<Pricable.Portfolio object at 0x7fe6e41c5860>,-40.6190629625,-53.3850541792
CCS,1000052.0,<Pricable.Portfolio object at 0x7fe6e41c54e0>,-48.6791117992,-63.9782612218
CCV,1000062.66,<Pricable.Portfolio object at 0x7fe6e41c5668>,-24.1375576609,-31.7236472114
CBPX,1000080.0,<Pricable.Portfolio object at 0x7fe6ccf66358>,100.361067482,131.903117262
CBR,1000106.0,<Pricable.Portfolio object at 0x7fe6ccf66a20>,-17.2518360507,-22.6738416666
CCMP,1000194.39,<Pricable.Portfolio object at 0x7fe6e41c5748>,-148.938340546,-195.747533289
CCOI,1000243.35,<Pricable.Portfolio object at 0x7fe6e41c55c0>,-104.587336736,-137.457642567
CCLP,1000336.12,<Pricable.Portfolio object at 0x7fe6e41c5898>,-56.4162743675,-74.1471034544
CBT,1000338.97,<Pricable.Portfolio object at 0x7fe6ccf66048>,-130.558679458,-171.591407288
CDI,1000389.96,<Pricable.Portfolio object at 0x7fe6e41c50b8>,-69.488601288,-91.3278759786
CCXI,1000678.0,<Pricable.Portfolio object at 0x7fe6e41c5208>,nan,nan
CCJ,1000760.06,<Pricable.Portfolio object at 0x7fe6e41c5b70>,-66.7916422399,-87.7833012295
CCIH,1000769.0,<Pricable.Portfolio object at 0x7fe6e41c59b0>,nan,nan
CCK,1000790.0,<Pricable.Portfolio object at 0x7fe6e41c5940>,-111.221719565,-146.177117142
CBS.A,1001688.54,<Pricable.Portfolio object at 0x7fe6ccf661d0>,-158.954554938,-208.911700775
CBS,1002144.5,<Pricable.Portfolio object at 0x7fe6ccf66240>,-155.979006527,-205.000980007
CBRL,1003003.66,<Pricable.Portfolio object at 0x7fe6ccf66278>,-277.712553383,-364.993641589
CBX,nan,<Pricable.Portfolio object at 0x7fe6ccf66160>,nan,nan
CCA,nan,<Pricable.Portfolio object at 0x7fe6e41c5f28>,8.75193776176,11.5025467726
CCCL,nan,<Pricable.Portfolio object at 0x7fe6e41c5cf8>,nan,nan
CCCR,nan,<Pricable.Portfolio object at 0x7fe6e41c5c18>,nan,nan
CCF,nan,<Pricable.Portfolio object at 0x7fe6e41c5b00>,-139.781766421,-183.713178725
CCNE,nan,<Pricable.Portfolio object at 0x7fe6e41c57f0>,54.1883680258,71.2189979768
CCUR,nan,<Pricable.Portfolio object at 0x7fe6e41c5550>,-19.5321526023,-25.6708291344
CCZ,nan,<Pricable.Portfolio object at 0x7fe6e41c5358>,-175.854347664,-231.12285693
CELG,993957.0,<Pricable.Portfolio object at 0x7fe6ce3227f0>,410.579103007,539.618249666
CF,995849.72,<Pricable.Portfolio object at 0x7fe6da865fd0>,nan,nan
CEVA,998664.0,<Pricable.Portfolio object at 0x7fe6da865e10>,nan,nan
CDNS,999433.0,<Pricable.Portfolio object at 0x7fe6ce322f98>,nan,nan
CENTA,999541.0,<Pricable.Portfolio object at 0x7fe6ce322748>,-37.376738345,-49.1237132534
CDW,999579.97,<Pricable.Portfolio object at 0x7fe6e41c50f0>,nan,nan
CERN,999682.4,<Pricable.Portfolio object at 0x7fe6ce322198>,-173.228058797,-227.671162991
CDR,999726.32,<Pricable.Portfolio object at 0x7fe6ce322f60>,-16.4073392488,-21.5639315842
CENT,999855.69,<Pricable.Portfolio object at 0x7fe6ce322470>,-34.3717700903,-45.1743264044
CERU,999878.5,<Pricable.Portfolio object at 0x7fe6ce3221d0>,52.1134447915,68.4919560117
CEM,999990.13,<Pricable.Portfolio object at 0x7fe6ce3225c0>,-55.0958343834,-72.4116680468
CDTX,1000000,<Pricable.Portfolio object at 0x7fe6ce322d30>,-0.0,-0.0
CDNA,1000058.0,<Pricable.Portfolio object at 0x7fe6e41c52b0>,30.9678633262,40.7006203716
CDOR,nan,<Pricable.Portfolio object at 0x7fe6ce322fd0>,-28.50554012,-37.4644241577
CDTI,nan,<Pricable.Portfolio object at 0x7fe6ce322d68>,-147.541007943,-193.911039011
CDXC,nan,<Pricable.Portfolio object at 0x7fe6ce322c88>,nan,nan
CECE,999260.93,<Pricable.Portfolio object at 0x7fe6ce3229e8>,nan,nan
CERC,1000000,<Pricable.Portfolio object at 0x7fe6ce322240>,-0.0,-0.0
CETX,1000000,<Pricable.Portfolio object at 0x7fe6ce322438>,-0.0,-0.0
CEZ,1000000,<Pricable.Portfolio object at 0x7fe6da865dd8>,-0.0,-0.0
CFCO,1000000,<Pricable.Portfolio object at 0x7fe6e41c5240>,-0.0,-0.0
CFCOU,1000000,<Pricable.Portfolio object at 0x7fe6da865b70>,-0.0,-0.0
CEN,1000181.63,<Pricable.Portfolio object at 0x7fe6ce322978>,nan,nan
CELP,1000256.92,<Pricable.Portfolio object at 0x7fe6ce322630>,nan,nan
CDXS,1000385.0,<Pricable.Portfolio object at 0x7fe6ce322be0>,nan,nan
CDZI,nan,<Pricable.Portfolio object at 0x7fe6ce322e10>,nan,nan
CE,1000515.62,<Pricable.Portfolio object at 0x7fe6ce322ac8>,-151.800203646,-199.508839078
CEA,nan,<Pricable.Portfolio object at 0x7fe6ce322a58>,nan,nan
CEF,999662.65,<Pricable.Portfolio object at 0x7fe6ce322898>,nan,nan
CEL,1000008.32,<Pricable.Portfolio object at 0x7fe6ce322780>,nan,nan
CFD,1000308.29,<Pricable.Portfolio object at 0x7fe6da865ba8>,nan,nan
CET,1000329.71,<Pricable.Portfolio object at 0x7fe6ce322048>,-29.0092300372,-38.1264166204
CEV,1000408.47,<Pricable.Portfolio object at 0x7fe6ce322128>,nan,nan
CEMP,1000624.0,<Pricable.Portfolio object at 0x7fe6ce3224e0>,-157.538192445,-207.050195784
CERS,1000871.0,<Pricable.Portfolio object at 0x7fe6ce3222e8>,43.6496718715,57.3681401739
CEE,1001713.11,<Pricable.Portfolio object at 0x7fe6ce322940>,-48.2328258232,-63.391713939
CEB,1001919.42,<Pricable.Portfolio object at 0x7fe6ce322a20>,nan,nan
CECO,1002802.0,<Pricable.Portfolio object at 0x7fe6ce322908>,nan,nan
CELGZ,nan,<Pricable.Portfolio object at 0x7fe6ce322710>,18.8248052785,24.7411726517
CEMI,nan,<Pricable.Portfolio object at 0x7fe6e41c5048>,nan,nan
CETV,1002353.0,<Pricable.Portfolio object at 0x7fe6da865f28>,-29.7251243632,-39.0673063059
CENX,1002955.0,<Pricable.Portfolio object at 0x7fe6ce322358>,-138.341103423,-181.819735927
CEO,nan,<Pricable.Portfolio object at 0x7fe6ce322320>,-407.06132761,-534.994887716
CEQP,1005816.3,<Pricable.Portfolio object at 0x7fe6ce3222b0>,nan,nan
